	I1model_1	I3model_1	offset_model1
49	0.9923319854962834	1.0042768635548442	0.7663793563842773
50	0.992864646879338	1.0040130675253083	0.6988124847412109
51	0.993418705433833	1.003724900826377	0.6264481544494629
52	0.9940218690177176	1.0034167545696533	0.5722317695617685
53	0.9945044393266159	1.0031971989895152	0.5113687515258789
54	0.9950057444860844	1.0029283531816362	0.44824743270874023
55	0.9955265733319366	1.0026396375937545	0.37079715728759766
56	0.9961521201320287	1.002295154888518	0.3051643371582031
57	0.996717419596866	1.0020305904144515	0.2506561279296884
58	0.9972024550176815	1.0017967637216045	0.1836814880371085
59	0.9977490196319485	1.0015021201330592	0.1315302848815918
60	0.9982062485903387	1.001279051663639	0.053259849548339844
61	0.9988277526068867	1.0009027333992824	-0.0077114105224609375
62	0.9993623860794748	1.0006500249265435	-0.06916284561157227
63	0.999886666082011	1.000378873785073	-0.12985467910766602
64	1.0003804773012515	1.0001001479760876	-0.18119144439697354
65	1.000822521170232	0.9998848737297623	-0.2497577667236337
66	1.0013780587918775	0.9995718972502754	-0.319582462310791
67	1.001959627995368	0.9992649585492425	-0.3654651641845694
68	1.002383035618255	0.9990523189698787	-0.43335628509521484
69	1.002925557448978	0.9987174967101682	-0.48077869415283203
70	1.0033358506764658	0.9985170424655021	-0.5404362678527832
71	1.0038148712242034	0.9982294246555212	-0.6046774387359619
72	1.0043495046967916	0.99792534017703	-0.6583302021026611
73	1.004821721535638	0.9976836094832979	-0.7190568447113042
74	1.0053179978667954	0.9974086161191751	-0.770359992980957
75	1.005829064869456	0.9971971840955021	-0.8185586929321289
76	1.006269432462333	0.9969842151827681	-0.8752937316894531
77	1.006729520950547	0.9967155889304692	-0.9242258071899414
78	1.0071576615883149	0.9964943866834801	-0.9773719310760498
79	1.007598226390145	0.9962584742126218	-1.0333151817321777
80	1.0080590051096958	0.9959970932944674	-1.0743408203125
81	1.0084249263226754	0.9958188141633953	-1.1195948123931885
82	1.0088019898415204	0.9956119928069053	-1.1656758785247798
83	1.0091858570692565	0.9953952914493089	-1.221092700958252
84	1.009637662781429	0.9951379723093872	-1.2670011520385738
85	1.0100484490313002	0.9949444340654955	-1.3042855262756352
86	1.0104020446846942	0.9947803162693423	-1.349036693572998
87	1.0107804886662126	0.9945749220241231	-1.383141279220581
88	1.011111010872062	0.9944333086749341	-1.4332282543182373
89	1.011525642696524	0.9941935539814233	-1.471106767654419
90	1.0118615881485913	0.994034266408033	-1.5084216594696045
91	1.0121928005857774	0.9938796992796158	-1.5446276664733882
92	1.012496896791875	0.9936856121467739	-1.574312686920166
93	1.0127568181924178	0.9935494876870882	-1.6128668785095215
94	1.0130640697417694	0.993347057442201	-1.6512508392333984
95	1.0133910421864583	0.9931681196443884	-1.6755483150482178
96	1.0136226641021922	0.9930676729664752	-1.7106518745422359
97	1.0138987566369113	0.9928916991689946	-1.734316110610962
98	1.014110361843878	0.9927964120472147	-1.763199806213379
99	1.0143481958416434	0.9926605071431092	-1.793514251708984
100	1.0146047646899787	0.9925193329050804	-1.8178539276123042
101	1.0148255401132773	0.9924130680042936	-1.8442821502685547
102	1.0150454280962857	0.9922941786576488	-1.8657641410827637
103	1.0152303114900707	0.9922024044251511	-1.8847780227661133
104	1.0153899521378245	0.992108324859062	-1.906321525573731
105	1.0155638904346973	0.9920032675139658	-1.9239423274993896
106	1.0157250101496014	0.9919258741719672	-1.941866159439087
107	1.015859901073707	0.9918280621610157	-1.9595918655395508
108	1.0160113575498957	0.991747595040895	-1.9716260433197017
109	1.0161219917727367	0.9916944625905016	-1.9838371276855469
110	1.0162117218465203	0.9916211310267355	-1.9952845573425293
111	1.0163095374873923	0.9915653639093805	-2.007690191268921
112	1.0164131707923887	0.9915068523472736	-2.0168015956878658
113	1.0164939278587939	0.9914672225650588	-2.0232136249542236
114	1.0165592040223597	0.9914416443399727	-2.02986216545105
115	1.0166203387979047	0.991415078114776	-2.0338387489318848
116	1.0166598791930554	0.9913983918906855	-2.038368701934815
117	1.0167017860956469	0.991378522110683	-2.0405545234680176
118	1.0167232818715641	0.9913679834428364	-2.0415022373199463
119	1.0167369878938235	0.9913653487758747	-2.041154146194458
120	1.0167382697520204	0.9913676541094661	-2.039745092391968
121	1.0167300855804555	0.9913743505546604	-2.0364573001861572
122	1.0167069135284343	0.9913892803341098	-2.03163743019104
123	1.016669443827294	0.9914101381142228	-2.027364730834961
124	1.0166338476112105	0.991427812338424	-2.0197007656097408
125	1.0165720226043289	0.9914598674531242	-2.013211965560913
126	1.0165198608361623	0.991488299900752	-2.0037355422973633
127	1.0164423577174875	0.9915290274608677	-1.9920463562011719
128	1.0163486834646365	0.9915828185780015	-1.9810194969177246
129	1.016253234331205	0.9916305719166815	-1.9670848846435547
130	1.0161396419740634	0.9916911692567996	-1.9540081024169917
131	1.0160254579900616	0.9917423257069717	-1.9405157566070557
132	1.0159099921478632	0.9918008372690785	-1.9232218265533443
133	1.0157653393805657	0.991874717721795	-1.9068949222564697
134	1.0156148689491438	0.9919369617287642	-1.887784481048584
135	1.0154619334058048	0.9920234666273385	-1.8662009239196777
136	1.0152744862956258	0.9921103008592832	-1.8490808010101318
137	1.0151191842448464	0.9921774848668055	-1.8289580345153809
138	1.0149595435970926	0.9922739795442761	-1.8070576190948482
139	1.0147642081287789	0.9923608137762208	-1.7790806293487549
140	1.0145359387652522	0.992485192012369	-1.7543644905090332
141	1.0143233475135185	0.9925891515795643	-1.7328567504882812
142	1.0141288008810183	0.9926786204784706	-1.705446481704712
143	1.0139061519726627	0.9928013520477678	-1.6831700801849365
144	1.0137109151088257	0.9928953218360669	-1.6485333442687988
145	1.0134323574621893	0.9930524138536556	-1.6206047534942627
146	1.0131885085913463	0.993168997866709	-1.5914545059204102
147	1.012936968571322	0.993294693436338	-1.5614030361175537
148	1.0126855271557742	0.9934241214508294	-1.5350604057312012
149	1.0124565675609107	0.9935302765738261	-1.4989242553710938
150	1.0121564155338805	0.9936880272581553	-1.4609868526458736
151	1.011839402141337	0.9938592806106631	-1.435282945632935
152	1.0116026527928152	0.993964118400179	-1.396256446838379
153	1.0112907668330595	0.9941447028648426	-1.3681058883666988
154	1.0110400156488486	0.9942517362101598	-1.3317947387695312
155	1.0107412440844918	0.994415854006313	-1.2915198802947998
156	1.0104029321249843	0.9945996220268886	-1.2568225860595703
157	1.0100976526651664	0.9947856953810557	-1.2165980339050293
