time	ymintpow	YQ_i_AKNP_chan_11	YQ_i_AKNP_chan_12	YQ_i_AKNP_chan_13	YQ_W_AKNP_11	YQ_AKPM_WT_11	offset_svrk	offset_akpm
114600.296875	99.77110290527344	2657824512.0	2984205824.0	1409744384.0	99.09178924560547	93.13944244384766	2.96181583404541	-30.040988326072693
115200.296875	99.77094268798828	2658513152.0	2984203264.0	1408954560.0	99.09708404541016	93.14628601074219	2.92122483253479	-30.06751537322998
115800.296875	99.77104187011719	2659354112.0	2984171520.0	1407942528.0	99.10309600830078	93.1512680053711	2.8808300495147705	-30.10065257549286
116400.296875	99.77099609375	2660216576.0	2984165632.0	1406981120.0	99.11000061035156	93.15690612792969	2.8551340103149414	-30.133646726608276
117000.296875	99.77096557617188	2660836352.0	2984222208.0	1406459648.0	99.1165771484375	93.16340637207031	2.8182170391082764	-30.15521466732025
117600.296875	99.7711181640625	2661597696.0	2984207872.0	1405586048.0	99.1224365234375	93.1695785522461	2.7930378913879395	-30.18466830253601
118200.296875	99.77100372314453	2662147584.0	2984231936.0	1405059200.0	99.12765502929688	93.17508697509766	2.7623095512390137	-30.20462691783905
118800.296875	99.7708511352539	2662787328.0	2984229120.0	1404352256.0	99.13282775878906	93.18000030517578	2.7302780151367188	-30.22904396057129
119400.296875	99.77105712890625	2663452160.0	2984202240.0	1403566912.0	99.13772583007812	93.18486785888672	2.7042579650878906	-30.255088210105896
120000.296875	99.77092742919922	2664045568.0	2984230656.0	1403005568.0	99.1434326171875	93.18946838378906	2.6758999824523926	-30.27653694152832
120600.296875	99.77082824707031	2664648448.0	2984243200.0	1402392704.0	99.1488265991211	93.19482421875	2.6529598236083984	-30.29889464378357
121200.296875	99.77114868164062	2665144576.0	2984252416.0	1401891392.0	99.15328979492188	93.19990539550781	2.632131338119507	-30.31727969646454
121800.296875	99.77092742919922	2665607680.0	2984269568.0	1401445184.0	99.15766906738281	93.20408630371094	2.6087794303894043	-30.334141850471497
122400.296875	99.7709732055664	2666075648.0	2984239616.0	1400868608.0	99.16088104248047	93.20819854736328	2.5895869731903076	-30.35278618335724
123000.296875	99.77108764648438	2666506240.0	2984246784.0	1400431360.0	99.16473388671875	93.21123504638672	2.5698018074035645	-30.368775129318237
123600.296875	99.77099609375	2666895616.0	2984211456.0	1399928704.0	99.16719055175781	93.21484375	2.5501649379730225	-30.384615063667297
124200.296875	99.7711181640625	2667303936.0	2984194304.0	1399456512.0	99.17029571533203	93.21715545654297	2.5366756916046143	-30.400535464286804
124800.296875	99.77104187011719	2667605504.0	2984193792.0	1399144256.0	99.17293548583984	93.22007751464844	2.5228607654571533	-30.41183352470398
125400.296875	99.77095031738281	2667863552.0	2984144896.0	1398752704.0	99.17401123046875	93.2225570678711	2.5097501277923584	-30.42311668395996
126000.296875	99.77106475830078	2668155648.0	2984147712.0	1398467776.0	99.17672729492188	93.22356414794922	2.4952807426452637	-30.433857440948486
126600.296875	99.77099609375	2668452608.0	2984128512.0	1398121920.0	99.17896270751953	93.22612762451172	2.4844419956207275	-30.44552505016327
127200.296875	99.7710952758789	2668710144.0	2984146944.0	1397917184.0	99.18180847167969	93.22823333740234	2.47660493850708	-30.454427003860474
127800.296875	99.77094268798828	2668886528.0	2984136448.0	1397723200.0	99.18325805664062	93.23088836669922	2.468318223953247	-30.461248755455017
128400.296875	99.77104187011719	2669074176.0	2984135168.0	1397547584.0	99.18507385253906	93.23225402832031	2.462958574295044	-30.468130111694336
129000.296875	99.7708969116211	2669202688.0	2984135680.0	1397435136.0	99.1864013671875	93.23396301269531	2.4563751220703125	-30.47274649143219
129600.296875	99.77095031738281	2669344512.0	2984121856.0	1397282816.0	99.18759155273438	93.23522186279297	2.452578544616699	-30.478256940841675
130200.296875	99.77101135253906	2669435136.0	2984116992.0	1397203520.0	99.18852233886719	93.23633575439453	2.4500105381011963	-30.48158288002014
130800.296875	99.7710952758789	2669506304.0	2984116992.0	1397161856.0	99.189453125	93.23721313476562	2.448714256286621	-30.483967065811157
131400.296875	99.77106475830078	2669540352.0	2984107776.0	1397135872.0	99.1898422241211	93.23808288574219	2.4487884044647217	-30.485248565673828
132000.296875	99.77108764648438	2669545472.0	2984098560.0	1397135424.0	99.18992614746094	93.23844909667969	2.4502196311950684	-30.48551380634308
132600.296875	99.7709732055664	2669522944.0	2984082176.0	1397161856.0	99.18975830078125	93.238525390625	2.4532148838043213	-30.48482835292816
133200.296875	99.77091217041016	2669468416.0	2984066304.0	1397222784.0	99.1893310546875	93.2383804321289	2.456258535385132	-30.482929944992065
133800.296875	99.77092742919922	2669410048.0	2984054784.0	1397289984.0	99.18888092041016	93.23796844482422	2.462141752243042	-30.48081398010254
134400.296875	99.77083587646484	2669292800.0	2984034048.0	1397410944.0	99.18785095214844	93.23754119873047	2.4674971103668213	-30.476662516593933
135000.296875	99.77095031738281	2669176064.0	2984006400.0	1397499648.0	99.1865234375	93.23657989501953	2.475475549697876	-30.47287166118622
135600.296875	99.77085876464844	2669012224.0	2983983360.0	1397662272.0	99.18501281738281	93.23533630371094	2.4856159687042236	-30.46705424785614
136200.296875	99.77104187011719	2668792064.0	2983946240.0	1397853568.0	99.1827392578125	93.23390197753906	2.4952962398529053	-30.459558963775635
136800.296875	99.77120971679688	2668579072.0	2983916032.0	1398052032.0	99.1806640625	93.23176574707031	2.507750988006592	-30.452123284339905
137400.296875	99.77099609375	2668318464.0	2983885824.0	1398306048.0	99.17822265625	93.22982788085938	2.519552707672119	-30.442824959754944
